id,text,anger,fear,joy,sadness,surprise
eng_train_track_a_01335,"I can only knit for so long till my hands start to hurt, and I haven't been in a video gaming mood lately, so I needed something.",0,0,0,0,0
eng_train_track_a_01336,I felt like I had been paddling for all I was worth for the last year and could not seem to get my head above water.,0,1,0,1,0
eng_train_track_a_01337,My car door was still open so running into the street after it like a moron i tried getting into the car and winded up missing and getting stuck half in the car and half out getting drug across the street and finally ending up in someones yard when the car came to a stop after rolling over my foot with the tire.,1,1,0,1,1
eng_train_track_a_01338,"I snapped my phone shut, clenching my fist around it tightly.",1,0,0,0,0
eng_train_track_a_01339,"No noise at all, no lights, it wasn't pitch black either.",0,1,0,0,1
eng_train_track_a_01340,At least not right away.,0,0,0,0,1
eng_train_track_a_01341,Guys are trying to get in your pants.,1,1,0,0,0
eng_train_track_a_01342,"I stopped laughing, clearing my throat and looking down again.",0,0,0,0,0
eng_train_track_a_01343,"I witnessed as the age old rock tradition of holding up lighters spread across the 28,000 person deep crowd... lighting up the entire audience... the hair on my arms started to raise until I noticed that....",0,1,1,0,0
eng_train_track_a_01344,"The promptly beat me.In my defense, I was only armed with the evil camera, my mouth and some water balloons.",0,1,0,0,0
eng_train_track_a_01345,"Stretching until my toes were caught by the sheets and my fingertips brushed the headboard, I opened my eyes.",0,0,1,0,0
eng_train_track_a_01346,It hadn't been plugged in and cell phones keep time automatically.,0,0,0,0,1
eng_train_track_a_01347,"light and noise, they make my brain pound against my skull.",0,1,0,0,0
eng_train_track_a_01348,"It started storming outside, light at first but it got heavy, quick.",0,1,0,0,1
eng_train_track_a_01349,Freaked all 3 of us out.,0,1,0,0,1
eng_train_track_a_01350,Just the thought is bring tears to my eyes again.,0,0,0,1,0
eng_train_track_a_01351,"I always had my nose in a book when I was younger, and when I moved up here I lost interest.",0,0,0,1,0
eng_train_track_a_01352,She just saw red.,1,0,0,0,0
eng_train_track_a_01353,"At this point, everything goes quiet.",0,1,0,0,1
eng_train_track_a_01354,You've clearly been to hell and back.,0,1,0,1,0
eng_train_track_a_01355,I said sure thing.,0,0,1,0,0
eng_train_track_a_01356,eventually i fell asleep on the floor of her closet.,0,1,0,1,0
eng_train_track_a_01357,The afterimage lit up green and orange against my eyelids.,0,0,0,0,1
eng_train_track_a_01358,Then it hit me.,0,1,0,0,1
eng_train_track_a_01359,You don't understand.,1,1,0,0,0
eng_train_track_a_01360,We went on rehearsing.,0,0,1,0,0
eng_train_track_a_01361,"""Yes Johnson"" ARcH replied.",0,0,0,0,1
eng_train_track_a_01362,The computer screen is really bright and it hurts my eyes.,0,1,0,0,0
eng_train_track_a_01363,Let's go back to the gym.,0,0,1,0,0
eng_train_track_a_01364,"`` That $ smell, '' I said softly, closing my eyes and feeling it rush over me as Xavier smiled down at me and shook his head slightly.",0,0,1,0,0
eng_train_track_a_01365,"-one roommate never showered, end of the year garbage bags of trash were taken out from her suite.",1,0,0,0,1
eng_train_track_a_01366,I never got any waffles either.,1,0,0,1,0
eng_train_track_a_01367,This is my creepiest real story.,0,1,0,0,1
eng_train_track_a_01368,Silence echoed in my head.,0,1,0,1,0
eng_train_track_a_01369,"My eyes followed, noting that there was just the two of us.",0,0,0,0,0
eng_train_track_a_01370,"Clearly, I need to get back on some technical trails and regain my footing there: ) My ankles have been spoiled on the easy pavement this winter!",0,0,1,0,0
eng_train_track_a_01371,"And this charming, gorgeous, blonde struck up a conversation with me.",0,0,1,0,1
eng_train_track_a_01372,It would be her first great grandchild.,0,0,1,0,1
eng_train_track_a_01373,I just sat there panting and wiping tears and mucus off my face.,0,1,0,1,0
eng_train_track_a_01374,"Now with my brain the way it is ( read: fried ), I had quite a difficult time coming up with one for this week.",0,1,0,1,0
eng_train_track_a_01375,I turned to take a good look at the pictures and my jaw almost bounced off the kitchen floor.,0,1,1,0,1
eng_train_track_a_01376,"Bless his heart $ < 3 Warnings: smoking, swearing, ridiculous spacing ( apologies ) I leaned thoughtfully against the brick wall outside of the studio, feeling the cold, rugged material of the stone press against my back through the black military blazer I wore, as I took a drag from my cigarette.",0,0,0,0,0
eng_train_track_a_01377,"A pink blob thing on a corveyor belt, it was really close, and slowly went away from me ( because it was on a corveyor belt ) I heard some background noise and knew I wasnt hallucinating it, someone was walking around in the kitchen so i took the ping pong balls off my eyes to not look crazy.",0,1,0,0,1
eng_train_track_a_01378,"The park is a small field, the only way out is at one end with a small fence with a gate, otherwise it's closed off.",0,1,0,0,0
eng_train_track_a_01379,"""Do you believe in our lord and savior?",0,1,0,0,0
eng_train_track_a_01380,"To top it all off, my back started to sieze up, possibly due to compensation habits and stress worrying about the issue.",0,1,0,1,0
eng_train_track_a_01381,My brain screams at me as I force myself to sit on the toilet lid.,1,1,0,1,0
eng_train_track_a_01382,"the winner was announced & i slunk outta there briskly striding the two-point-five blocks home, inhaled vapour medication which is also miraculous, and brushed my teeth.",0,1,0,0,1
eng_train_track_a_01383,I sit there with my shotgun and wait.,0,1,0,0,0
eng_train_track_a_01384,He had 4 inches and 40 pounds on me and I still won.,0,0,1,0,1
eng_train_track_a_01385,I was kind of scared of them.So my new knife sharpener came home with me last night and I sharpened all the knives I could lay my hands on.,0,1,0,0,0
eng_train_track_a_01386,$2K+ gone right there.,1,1,0,1,1
eng_train_track_a_01387,He immeditely broke down in tears from it.,0,0,0,1,0
eng_train_track_a_01388,Why does my heart beat so fast when I see this one person?,0,1,0,0,0
eng_train_track_a_01389,I get the shivers to this day.,0,1,0,1,0
eng_train_track_a_01390,This morning after a cup of coffee I went upstairs to get dressed to go running with Scout when something caught my eye on the armrest of my rocking chair.,0,0,0,0,1
eng_train_track_a_01391,Unfortunately this one did not end the same way ours ended.,0,0,0,1,1
eng_train_track_a_01392,"In my head, I was like... this is shit!",1,1,0,0,0
eng_train_track_a_01393,We hit off immediately and became friends.,0,0,1,0,0
eng_train_track_a_01394,"It is a relief to be able to write about the things that go on in my head, as well as the things that go on in my life on a daily basis.",0,0,1,0,0
eng_train_track_a_01395,She was unhappily employed stripping at the time.,1,1,0,1,0
eng_train_track_a_01396,"The spark leaped through his body into mine, and then out my hand to the cart.",0,1,0,0,1
eng_train_track_a_01397,"(Also, excuse my writing, it's late)",0,0,0,0,0
eng_train_track_a_01398,Unfortunately she had been sick and decided to leave early.,0,0,0,1,0
eng_train_track_a_01399,"Things were great for awhile, everything was perfect.",0,0,1,0,0
eng_train_track_a_01400,I just broke up with a girl I had been dating for a pretty long while.,0,1,0,1,0
eng_train_track_a_01401,"Well, I stopped looking after two, because I really didn't want to know.And of course the natural progression of this examination is to move to the hair on my head... which fared no better.I am my father's daughter, and I am going to be a dashing salt-and-pepper by the time I am 35.",0,0,1,0,1
eng_train_track_a_01402,"I watched her live her mid-life, raise her children and then grow old.",0,0,1,1,0
eng_train_track_a_01403,He pulls out a switchblade and cuts the side of my mouth.,1,1,0,1,0
eng_train_track_a_01404,"Several hours of that was enough to put me flat on my back, so I took a nice long nap, then just rested for the remainder of the day.",0,1,0,0,0
eng_train_track_a_01405,She legged it back to house scared shitless.,0,1,0,0,1
eng_train_track_a_01406,JUST STOP IT ALREADY!,1,1,0,0,0
eng_train_track_a_01407,"Something went horribly wrong at the first one and I found my head empty, my thoughts run away.",0,1,0,1,0
eng_train_track_a_01408,"Maybe my nose is often runny, but I can smell danger well enough.",0,1,0,0,0
eng_train_track_a_01409,"With a few hours of daylight, I immediately hopped on my back after unpacking the car.",0,0,1,0,0
eng_train_track_a_01410,She was super happy for M.,0,0,1,0,0
eng_train_track_a_01411,It's too late.,0,1,0,1,0
eng_train_track_a_01412,"`` I thought that I was biting into something hard in my taco, but it was my TOOTH!",0,1,0,0,1
eng_train_track_a_01413,I remember waiting for him to fall down.,1,1,0,0,0
eng_train_track_a_01414,my nose bled a lot for such a tiny thing.,0,0,0,0,0
eng_train_track_a_01415,And it felt good when the little fat puppy clumsily crawled over my feet and licked my nails.,0,0,1,0,0
eng_train_track_a_01416,I couldn't sleep last night for the adrenaline running through my veins.,0,1,0,0,0
eng_train_track_a_01417,... as it engulfs every fiber of muscle in my legs!!!,0,1,0,0,0
eng_train_track_a_01418,so i just kept nodding my head and smiling.,0,0,1,0,0
eng_train_track_a_01419,"It made me feel weird, like my stomach was tightening and I could feel that stupid blush again on the back of my neck and yet I couldn't look away.I don't know how long I stood there, staring into his eyes like that.",0,1,0,0,1
eng_train_track_a_01420,I screamed the chest pain was so bad i clutched my chest.,0,1,0,0,0
eng_train_track_a_01421,"After we had finished eating, some of us continued shopping ( or wandering around the shops ) and a number of times, I was told to crouch down with my knees spread or bend over and had the jumper lifted.",0,1,0,0,0
eng_train_track_a_01422,He was just plain GONE into thin air.,0,1,0,1,1
eng_train_track_a_01423,) is going to die tonight.,0,1,0,1,1
eng_train_track_a_01424,Only damage done was scarring and a broken collar bone.,0,1,0,1,0
eng_train_track_a_01425,Then it suddenly stopped.,0,1,0,0,1
eng_train_track_a_01426,wah my face all cringed up.,0,0,0,1,0
eng_train_track_a_01427,"I also dealt drugs (cocaine, methamphetamine, mushrooms, and marijuana).",0,1,0,0,1
eng_train_track_a_01428,Probably gonna get buried but...,0,1,0,1,0
eng_train_track_a_01429,Voice will occassionally change like in the movies.,0,0,0,0,1
eng_train_track_a_01430,I was house-sitting for my grandparents.,0,0,0,0,0
eng_train_track_a_01431,"I repeatedly thought, ""I am NOT going there!"".",1,1,0,0,0
eng_train_track_a_01432,She shows up drunk.,1,1,0,1,1
eng_train_track_a_01433,I immediately realized what had happened and tried to cover it up by gasping.,0,1,0,0,1
eng_train_track_a_01434,I then pushed myself up using my arms.,0,0,0,0,0
eng_train_track_a_01435,": Already got one on my leg want another one on my left leg Yeah, my left leg, my foot, the back of my neck, my hand... want more?",0,0,1,0,0
eng_train_track_a_01436,Grandmother touches my hand.,0,0,1,0,0
eng_train_track_a_01437,"Out of nowhere, my belly started aching.",0,1,0,0,1
eng_train_track_a_01438,My feet started taking a heavy beating and the sun was burning my whole body.,0,1,0,1,0
eng_train_track_a_01439,"One flew up and landed on my knee, another kept trying to draw attention to himself by flying up just inches from my face.",0,1,0,0,1
eng_train_track_a_01440,"( i have a little bit of time on my hands, okay?! )",0,0,1,0,0
eng_train_track_a_01441,"my eyes relaxed, and i relaxed for a while.",0,0,1,0,0
eng_train_track_a_01442,"Enthusiastic and filled with hope I entered the voting booth that was so small I had to duck to get in, and hit my head.",0,0,1,0,1
eng_train_track_a_01443,I'm pretty sure I know who you're talking about in this post.,0,0,0,0,1
eng_train_track_a_01444,I was very sad for that snake who only died because I was too stupid to leave it alone!,0,0,0,1,0
eng_train_track_a_01445,People curse at and even hit him.,1,1,0,1,0
eng_train_track_a_01446,They were dancing to Bolero.,0,0,1,0,0
eng_train_track_a_01447,Our classmate Mark had passed away late last night in his sleep.,0,1,0,1,1
eng_train_track_a_01448,He wasn't fucking with me either.,1,0,0,0,0
eng_train_track_a_01449,"One day, we lost all contact.",0,1,0,1,0
eng_train_track_a_01450,"But for a brief moment, my heart and mind started racing.",0,1,0,0,0
eng_train_track_a_01451,""" and turns away, falling back asleep.",0,0,1,1,0
eng_train_track_a_01452,"My jaw was pretty messed up for a month or so (Swollen, couldnt eat without terrible pain.",0,1,0,1,0
eng_train_track_a_01453,The object was shaped funny and broken at an odd fracture.,0,1,0,0,1
eng_train_track_a_01454,"However, there is someone else who's trying to win my heart.",0,1,1,0,0
